,GENDER,AGE_GROUP,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
1787,1,3,2,20,18.0,1,1,0,1,2.0,0.0,0.0,0.0,100.0,2
1788,2,5,2,20,56.0,1,1,1,1,7.0,0.0,0.0,0.0,10.416666666666668,3
1789,1,6,1,0,190.0,1,1,1,1,6.0,0.17,0.0,0.0,100.0,1
1790,1,6,2,10,55.0,1,1,1,1,5.0,0.0,0.8,1.0,100.0,0
1791,1,4,2,20,100.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,4
1792,1,5,2,10,300.0,1,1,1,1,6.0,0.0,0.0,5.0,100.0,1
1793,1,8,2,1,47.0,1,1,1,0,15.0,0.07,0.6,3.0,100.0,0
1794,2,4,1,0,260.0,1,1,1,1,17.0,0.24,0.35,0.0,100.0,1
1795,1,3,2,5,120.0,1,0,0,0,7.0,0.29,0.0,0.0,30.0,1
1796,2,3,1,0,110.0,1,0,0,1,4.0,0.5,0.25,0.0,100.0,4
1797,1,5,2,20,48.0,1,1,1,1,3.0,0.0,0.33,0.0,27.500000000000004,1
1798,2,4,2,20,84.33333333333333,1,0,0,0,8.0,0.0,0.0,0.0,100.0,4
1799,1,5,2,20,60.0,1,1,1,1,6.0,0.5,0.0,3.0,2.5,3
1800,1,5,2,20,98.0,1,1,1,1,8.0,0.0,0.12,5.0,100.0,4
1801,2,4,2,15,44.0,1,1,1,1,5.0,0.8,0.0,9.0,100.0,0
1802,2,5,2,20,38.0,0,1,1,1,8.0,0.12,0.62,2.0,9.583333333333334,1
1803,2,6,2,48,71.0,1,1,1,1,1.0,0.0,0.0,1.0,100.0,4
1804,2,8,2,10,16.0,1,1,1,1,8.0,0.0,0.5,0.0,93.33333333333331,2
1805,2,7,2,15,19.0,0,1,0,0,5.0,0.0,0.0,0.0,27.22222222222222,4
1806,1,4,2,20,18.0,1,1,1,0,6.0,0.17,0.17,1.0,100.0,2
1807,2,4,2,20,48.0,1,1,1,0,14.0,0.14,0.14,0.0,100.0,0
1808,2,8,2,3,29.5,1,1,1,0,11.0,0.0,0.91,0.0,100.0,2
1809,1,5,2,10,95.0,1,1,1,0,13.0,0.0,0.0,1.0,100.0,4
1810,1,3,2,20,72.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,0
1811,1,3,2,20,13.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,2
1812,2,4,2,20,42.0,1,1,1,1,15.0,0.07,0.0,0.0,100.0,0
1813,2,2,2,20,8.0,1,0,0,1,14.0,0.14,0.29,4.0,100.0,2
1814,1,6,2,3,8.0,1,0,1,0,8.0,0.25,0.62,0.0,52.77777777777778,2
1815,2,3,2,20,42.5,1,1,1,0,9.0,0.22,0.22,0.0,100.0,0
1816,2,4,2,20,56.0,1,1,1,1,11.0,0.45,0.0,0.0,12.5,3
1817,1,4,2,20,8.0,1,0,1,1,3.0,0.0,0.33,2.0,43.75,2
1818,1,3,2,20,25.0,1,0,0,1,3.0,0.0,0.33,2.0,100.0,2
1819,2,2,2,20,19.0,1,1,1,1,2.0,0.0,1.0,0.0,100.0,2
1820,1,6,2,20,100.0,1,1,1,1,6.0,0.17,0.0,1.0,0.0,3
1821,1,7,2,10,50.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,0
1822,1,5,2,30,140.0,1,1,1,1,5.0,0.0,0.2,0.0,100.0,4
1823,2,7,2,10,170.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,1
1824,2,5,2,20,10.0,1,0,0,0,18.0,0.22,0.0,0.0,100.0,2
1825,1,3,2,20,240.0,1,1,1,1,5.0,1.0,0.0,0.0,9.166666666666666,3
1826,2,3,2,20,28.0,1,1,1,1,4.0,0.0,0.25,3.0,100.0,2
1827,1,5,1,0,28.0,1,0,0,0,8.0,0.12,0.25,1.0,100.0,2
1828,1,4,2,15,65.0,1,1,1,1,1.0,1.0,0.0,0.0,29.444444444444446,1
1829,2,4,2,20,9.0,1,0,0,1,9.0,0.0,0.22,2.0,100.0,2
1830,2,4,2,10,64.0,0,1,1,0,20.0,0.35,0.0,0.0,100.0,0
1831,1,4,2,20,49.66666666666666,1,1,1,1,4.0,0.75,0.0,1.0,4.583333333333333,3
1832,2,3,2,20,22.0,1,1,1,0,6.0,0.5,0.0,0.0,100.0,2
1833,2,4,2,7,57.0,0,1,1,1,6.0,0.5,0.0,0.0,100.0,0
1834,1,6,2,20,11.0,1,1,1,1,2.0,0.0,0.0,2.0,100.0,2
1835,2,6,2,15,90.0,1,1,1,0,3.0,0.67,0.0,1.0,2.7777777777777777,3
1836,1,3,2,25,100.0,1,1,1,1,2.0,1.0,0.0,1.0,100.0,4
1837,2,5,2,62,53.5,1,0,0,0,6.0,0.33,0.0,1.0,100.0,0
1838,1,6,2,20,77.0,0,1,0,0,3.0,0.67,0.0,1.0,100.0,4
1839,2,2,2,20,120.0,1,1,1,1,2.0,1.0,0.0,0.0,100.0,4
1840,1,3,2,20,18.0,1,1,1,1,7.0,0.14,0.29,4.0,100.0,2
1841,2,3,2,20,34.0,1,1,1,1,4.0,0.0,0.0,0.0,3.333333333333333,3
1842,2,5,2,20,61.5,1,1,1,1,2.0,0.0,0.5,1.0,100.0,0
1843,1,4,2,15,77.0,1,1,1,1,14.0,0.71,0.14,1.0,100.0,4
1844,1,5,2,15,39.0,1,1,1,1,11.0,0.0,0.0,4.0,100.0,0
1845,1,4,2,10,36.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,0
1846,2,2,2,5,2200.0,1,0,0,0,3.0,0.0,0.33,0.0,100.0,3
1847,1,2,2,20,21.0,1,1,1,1,12.0,0.17,0.0,0.0,100.0,2
1848,1,6,2,20,31.0,0,1,0,0,4.0,0.0,0.25,0.0,5.833333333333333,3
1849,2,4,2,20,120.0,1,1,1,0,3.0,0.0,0.0,2.0,100.0,4
1850,2,5,2,10,120.0,1,0,0,1,6.0,0.0,0.0,5.0,100.0,4
1851,2,3,1,0,10.0,1,0,0,0,7.0,0.57,0.29,0.0,100.0,2
1852,1,2,1,0,18.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
1853,2,4,2,20,14.0,1,0,1,1,5.0,0.0,0.0,0.0,30.416666666666664,0
1854,2,4,1,0,360.0,1,1,1,1,11.0,0.0,0.18,1.0,100.0,1
1855,2,5,2,5,25.0,1,0,0,1,10.0,0.6,0.0,2.0,100.0,2
1856,2,4,2,57,67.0,1,0,0,0,16.0,0.12,0.0,0.0,100.0,0
1857,1,7,2,10,60.0,1,0,0,1,12.0,0.25,0.0,1.0,100.0,0
1858,2,4,1,0,340.0,1,1,1,1,11.0,0.18,0.0,1.0,100.0,1
1859,2,2,2,5,26.0,1,1,1,1,25.0,0.36,0.12,0.0,68.33333333333333,0
1860,1,4,2,54,230.0,1,1,1,1,10.0,0.2,0.2,0.0,100.0,1
1861,2,5,2,15,100.0,1,1,1,0,8.0,0.12,0.12,0.0,100.0,4
1862,1,7,2,20,72.5,1,1,1,0,9.0,0.22,0.11,2.0,100.0,0
1863,2,3,2,20,55.0,1,1,1,1,11.0,0.18,0.0,1.0,100.0,0
1864,1,3,2,20,55.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,0
1865,2,6,2,20,77.5,1,1,1,1,12.0,0.08,0.0,0.0,100.0,4
1866,1,2,2,10,30.0,1,1,1,1,2.0,0.5,0.5,1.0,100.0,2
1867,2,4,2,30,81.0,1,1,0,0,3.0,0.33,0.0,2.0,100.0,4
1868,2,3,2,20,45.0,1,1,1,0,8.0,0.0,0.0,0.0,100.0,0
1869,2,5,2,20,180.0,1,1,1,1,6.0,0.67,0.0,0.0,100.0,1
1870,1,3,2,20,20.0,1,1,1,1,10.0,0.2,0.2,1.0,100.0,2
1871,2,3,2,20,19.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,2
1872,2,4,2,20,10.0,1,0,0,1,8.0,0.0,0.0,0.0,100.0,2
1873,2,6,2,20,45.0,1,1,1,0,16.0,0.12,0.0,0.0,0.0,3
1874,2,4,2,20,88.5,1,0,0,0,7.0,0.0,0.29,4.0,100.0,4
1875,1,4,2,20,56.0,1,1,1,0,2.0,1.0,0.0,0.0,100.0,0
1876,2,4,2,20,34.0,1,1,1,1,9.0,0.44,0.11,1.0,100.0,0
1877,1,4,2,20,91.0,1,1,1,1,9.0,0.0,0.56,0.0,100.0,4
1878,2,3,2,30,24.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
1879,1,5,2,20,22.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,2
1880,2,3,2,10,80.0,0,1,0,0,11.0,0.09,0.09,1.0,100.0,4
1881,1,6,2,20,170.0,1,1,1,1,8.0,0.12,0.0,0.0,100.0,1
1882,2,4,2,20,150.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
1883,1,6,2,1,2.0,1,0,0,0,14.0,0.0,0.93,0.0,100.0,2
1884,1,5,2,15,35.0,1,1,1,1,5.0,0.4,0.0,3.0,15.555555555555555,1
1885,1,2,2,10,10.0,0,0,0,1,6.0,0.5,0.33,9.0,100.0,2
1886,1,6,2,15,196.66666666666663,1,1,1,1,1.0,0.0,0.0,2.0,100.0,1
1887,2,3,2,20,53.0,1,1,1,0,8.0,0.25,0.0,0.0,100.0,0
1888,2,3,2,15,40.0,1,0,0,0,10.0,0.3,0.0,0.0,100.0,0
1889,1,7,2,10,76.0,1,1,1,0,10.0,0.2,0.0,1.0,19.166666666666668,1
1890,1,6,2,20,12.0,1,0,0,1,4.0,0.5,0.0,0.0,46.66666666666666,2
1891,1,4,2,20,14.0,1,0,1,1,7.0,0.14,0.86,1.0,100.0,2
1892,1,3,1,0,15.0,1,0,0,0,6.0,0.0,0.33,0.0,100.0,2
1893,1,3,1,0,5.0,1,0,0,0,10.0,0.1,0.7,0.0,100.0,2
1894,1,2,2,80,31.0,1,1,1,1,16.0,0.12,0.12,3.0,100.0,2
1895,2,6,2,20,18.0,1,1,1,1,5.0,0.2,0.0,3.0,100.0,2
1896,1,1,2,20,30.0,1,1,1,1,9.0,0.22,0.0,0.0,100.0,2
1897,2,5,2,25,116.5,1,1,1,1,5.0,0.0,0.0,0.0,100.0,4
1898,2,5,2,25,27.0,1,1,1,1,18.0,0.28,0.0,0.0,100.0,2
1899,2,2,2,20,29.0,1,1,1,1,7.0,0.29,0.0,0.0,100.0,2
1900,1,5,2,20,28.0,1,1,1,1,7.0,0.0,0.29,2.0,100.0,2
1901,1,1,2,15,26.0,1,1,1,1,11.0,0.18,0.0,5.0,100.0,2
1902,2,4,3,10,1000.0,0,1,0,0,6.0,0.0,0.33,0.0,100.0,3
1903,2,5,2,20,76.5,1,1,1,1,5.0,0.0,0.0,1.0,100.0,4
1904,2,6,2,20,12.0,1,1,1,1,16.0,0.0,0.25,0.0,100.0,2
1905,1,5,2,10,1400.0,1,0,0,1,16.0,0.5,0.0,0.0,70.83333333333334,3
1906,1,3,2,20,81.0,1,1,1,1,4.0,0.5,0.0,0.0,100.0,4
1907,2,3,2,10,19.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,2
1908,1,6,2,20,98.0,1,1,1,0,3.0,0.0,0.0,1.0,100.0,4
1909,2,4,1,0,27.0,1,0,0,1,6.0,0.0,0.5,4.0,100.0,2
1910,1,3,2,20,9.0,0,1,1,1,13.0,0.92,0.0,1.0,2.9166666666666665,3
1911,2,3,2,20,44.0,1,1,1,1,12.0,0.17,0.0,2.0,100.0,0
1912,1,4,2,10,40.0,0,0,0,1,5.0,0.6,0.0,0.0,100.0,0
1913,2,5,2,10,41.0,0,1,0,0,15.0,0.33,0.07,0.0,100.0,0
1914,1,5,2,20,210.0,1,1,1,1,4.0,0.5,0.0,0.0,5.0,3
1915,1,4,2,20,24.0,1,1,1,1,15.0,0.4,0.0,1.0,100.0,2
1916,2,5,2,20,34.0,0,1,1,1,2.0,0.5,0.0,0.0,100.0,0
1917,1,4,2,20,36.0,1,1,1,1,12.0,0.58,0.0,0.0,5.833333333333333,3
1918,1,6,2,20,23.0,1,0,1,1,8.0,0.0,0.12,1.0,100.0,2
1919,1,6,2,10,27.0,1,1,1,1,6.0,0.0,0.0,2.0,74.16666666666667,0
1920,1,3,2,20,48.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,0
1921,1,3,2,3,9.0,1,1,1,1,5.0,0.0,0.2,0.0,100.0,2
1922,1,5,2,20,18.0,1,1,0,1,13.0,0.0,0.0,1.0,100.0,2
1923,2,3,2,20,48.5,1,1,0,0,7.0,0.0,0.14,0.0,100.0,0
1924,2,7,2,20,77.0,1,1,1,0,12.0,0.0,0.0,0.0,2.5,3
1925,2,2,2,30,62.5,1,0,0,0,2.0,1.0,0.0,0.0,100.0,0
1926,2,4,2,12,130.0,1,0,0,0,9.0,0.56,0.11,1.0,53.47222222222222,1
1927,1,5,2,20,55.0,1,1,1,0,4.0,0.0,0.0,2.0,100.0,0
1928,1,6,2,10,48.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,0
1929,1,3,2,20,55.0,1,1,1,0,9.0,0.33,0.22,1.0,100.0,0
1930,2,3,2,20,22.0,1,1,1,1,7.0,0.57,0.0,1.0,100.0,2
1931,1,2,1,0,10.0,1,0,0,0,1.0,0.0,1.0,0.0,100.0,2
1932,2,2,1,0,5000.0,1,0,0,1,1.0,0.0,0.0,0.0,100.0,3
1933,1,2,2,20,28.0,1,0,0,0,9.0,0.22,0.0,4.0,100.0,2
1934,2,3,2,20,23.0,1,1,1,1,13.0,0.38,0.08,0.0,13.333333333333334,1
1935,2,7,2,10,11.0,1,0,0,0,7.0,0.43,0.0,0.0,69.16666666666667,2
1936,1,2,2,20,54.0,1,1,1,1,4.0,0.0,0.25,0.0,100.0,0
1937,1,4,2,20,42.0,1,1,1,0,4.0,0.75,0.0,0.0,14.583333333333334,1
1938,1,6,2,10,44.0,0,0,0,1,5.0,0.2,0.2,2.0,100.0,0
1939,1,3,2,30,71.0,1,1,1,1,5.0,0.0,0.6,0.0,100.0,0
1940,2,3,2,30,101.0,1,1,1,1,6.0,0.0,0.17,0.0,100.0,4
1941,2,2,2,15,8.0,1,1,0,1,7.0,0.29,0.14,0.0,100.0,2
1942,2,4,2,20,27.0,0,0,0,1,16.0,0.12,0.19,0.0,100.0,2
1943,1,2,2,30,51.0,1,1,1,1,10.0,0.0,0.0,0.0,100.0,0
1944,1,3,2,20,110.0,1,1,1,1,1.0,1.0,0.0,0.0,100.0,4
1945,1,5,2,10,120.0,1,0,0,1,4.0,0.0,0.0,0.0,100.0,4
1946,1,2,2,10,24.0,1,0,0,1,5.0,0.0,0.4,3.0,100.0,2
1947,2,3,2,25,8.0,1,0,0,0,3.0,0.0,0.33,2.0,100.0,2
1948,2,7,2,20,36.0,1,1,1,1,10.0,0.0,0.8,0.0,0.0,3
1949,2,5,2,20,28.0,1,1,1,0,12.0,0.25,0.08,1.0,27.08333333333333,4
1950,2,3,2,20,10.0,1,0,0,1,2.0,0.0,0.0,3.0,100.0,2
1951,1,1,2,20,33.0,1,1,1,1,7.0,0.29,0.0,1.0,100.0,0
1952,2,2,2,10,11.0,1,1,0,1,18.0,0.11,0.0,0.0,100.0,2
1953,1,5,2,20,24.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,2
1954,1,4,2,20,18.0,1,1,1,1,12.0,0.17,0.17,0.0,100.0,2
1955,2,3,2,20,30.33333333333333,1,0,0,0,8.0,0.25,0.38,2.0,100.0,0
1956,1,4,2,20,55.0,1,1,1,1,3.0,0.67,0.0,0.0,100.0,0
1957,2,6,2,10,120.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,4
1958,2,5,2,20,40.0,1,1,1,1,8.0,0.12,0.12,3.0,100.0,0
1959,2,2,2,20,98.0,1,1,1,0,11.0,0.0,0.09,1.0,100.0,4
1960,2,2,2,15,91.0,1,1,1,1,5.0,0.6,0.0,0.0,25.55555555555556,1
1961,1,3,2,20,40.0,1,0,0,0,7.0,0.0,0.0,1.0,100.0,0
1962,1,3,2,20,54.0,1,1,0,0,10.0,0.0,0.0,1.0,100.0,0
1963,2,2,2,84,73.0,1,1,1,1,5.0,0.2,0.4,0.0,100.0,4
1964,1,2,1,0,24.0,1,0,0,1,2.0,0.0,1.0,0.0,100.0,2
1965,2,3,2,20,26.666666666666668,1,0,0,0,11.0,0.27,0.0,2.0,3.75,3
1966,2,6,2,20,125.0,1,1,1,1,5.0,0.6,0.0,0.0,100.0,4
1967,2,5,2,15,18.0,1,1,1,1,5.0,0.0,0.4,6.0,100.0,2
1968,1,5,2,20,33.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,0
1969,1,4,2,15,55.0,0,0,0,1,12.0,0.33,0.08,0.0,100.0,0
1970,2,2,2,30,160.0,1,1,1,1,7.0,0.29,0.14,0.0,100.0,1
1971,2,6,2,20,130.0,1,1,0,0,11.0,0.55,0.0,0.0,3.75,3
1972,1,3,2,20,25.0,1,1,1,1,14.0,0.07,0.29,1.0,100.0,2
1973,1,7,2,10,20.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,2
1974,1,4,1,3,240.0,1,1,1,1,10.0,0.0,0.1,3.0,100.0,1
1975,2,2,2,10,55.0,1,1,0,0,2.0,0.0,0.5,0.0,100.0,0
1976,2,6,2,1,25.0,1,1,1,1,17.0,0.18,0.59,0.0,100.0,2
1977,1,7,2,10,14.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,2
1978,1,7,2,10,120.0,1,1,1,1,5.0,0.0,0.0,0.0,17.5,3
1979,2,5,2,15,72.0,1,0,1,1,16.0,0.0,0.0,1.0,57.22222222222222,4
1980,2,4,2,20,160.0,1,1,1,1,14.0,0.29,0.0,0.0,100.0,1
1981,1,8,2,1,54.0,1,1,1,0,15.0,0.07,0.6,3.0,100.0,0
1982,1,2,2,20,26.0,1,1,1,1,5.0,0.0,0.4,2.0,100.0,2
1983,2,3,2,15,38.0,1,0,0,0,7.0,0.14,0.0,0.0,100.0,0
1984,2,3,2,25,81.0,1,0,0,0,5.0,0.0,0.2,1.0,100.0,4
1985,2,7,2,20,14.0,1,1,1,1,5.0,0.8,0.0,0.0,1.6666666666666667,3
1986,1,6,2,10,45.0,1,1,1,1,10.0,0.5,0.0,3.0,100.0,0
1987,1,6,2,20,21.0,1,1,1,1,8.0,0.0,0.38,2.0,100.0,2
1988,2,5,2,20,33.0,1,1,1,0,13.0,0.92,0.08,1.0,2.9166666666666665,3
1989,1,4,1,0,13.0,1,0,0,1,5.0,0.0,0.6,0.0,100.0,2
1990,1,5,2,20,62.0,0,1,1,1,1.0,0.0,1.0,0.0,100.0,0
1991,2,5,2,5,35.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,0
1992,2,6,2,15,44.0,1,1,1,0,7.0,0.29,0.0,2.0,100.0,0
1993,2,6,2,20,24.0,1,1,1,1,4.0,0.25,0.0,1.0,100.0,2
1994,2,5,2,20,45.0,0,1,0,0,5.0,0.2,0.0,3.0,100.0,0
1995,2,7,2,15,75.0,1,1,1,1,3.0,0.33,0.0,0.0,21.11111111111111,1
1996,1,5,2,20,60.0,1,0,1,0,18.0,0.39,0.0,0.0,1.25,3
1997,1,6,2,10,46.0,1,1,1,1,3.0,0.0,0.33,0.0,12.5,1
1998,1,6,2,20,52.0,1,1,1,0,22.0,0.0,0.27,0.0,100.0,0
1999,2,5,2,20,22.0,1,0,1,0,7.0,0.57,0.0,0.0,100.0,2
2000,2,3,2,20,62.5,1,1,1,0,3.0,0.0,0.0,0.0,100.0,0
2001,2,5,2,20,97.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,4
2002,1,1,2,20,86.0,1,1,1,1,10.0,0.5,0.1,0.0,100.0,4
2003,1,6,2,20,24.0,0,1,1,1,6.0,0.0,0.0,2.0,100.0,2
2004,1,4,2,7,600.0,1,0,0,0,6.0,0.5,0.0,0.0,100.0,3
2005,1,2,1,0,15.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
2006,1,4,2,2,2500.5,1,0,0,0,6.0,0.0,0.5,1.0,100.0,3
2007,2,3,2,20,42.0,1,0,0,0,5.0,0.0,0.0,4.0,100.0,0
2008,2,5,2,20,35.0,1,1,1,1,15.0,0.4,0.0,0.0,100.0,0
2009,2,2,1,0,330.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,1
2010,1,6,2,15,27.0,1,1,0,0,6.0,0.17,0.0,0.0,100.0,2
2011,2,2,2,15,12.0,1,1,1,1,2.0,0.0,0.5,0.0,100.0,2
2012,2,2,2,30,28.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,2
2013,1,2,2,25,85.0,1,1,1,1,5.0,0.0,0.0,1.0,100.0,4
2014,1,4,2,15,54.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,0
2015,1,4,2,20,390.0,1,1,1,0,8.0,0.38,0.12,4.0,6.25,3
2016,1,6,2,10,27.0,1,0,1,0,12.0,0.25,0.17,0.0,100.0,2
2017,1,3,2,20,19.0,1,1,1,1,8.0,0.25,0.12,1.0,100.0,2
2018,1,7,2,20,47.0,0,1,0,0,4.0,0.0,0.25,0.0,100.0,0
2019,1,5,2,20,11.0,1,1,1,1,13.0,0.46,0.0,1.0,100.0,2
2020,2,3,2,10,31.0,1,1,1,1,8.0,0.0,0.0,2.0,100.0,2
2021,1,2,2,30,74.33333333333333,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
2022,1,3,1,0,11.0,1,0,0,1,4.0,0.0,0.5,1.0,100.0,2
2023,2,5,2,25,57.0,1,1,1,1,13.0,0.15,0.15,1.0,100.0,0
2024,2,4,2,10,16.0,1,1,1,1,6.0,0.0,0.17,0.0,100.0,2
2025,2,4,2,25,88.0,1,1,1,1,10.0,0.4,0.0,0.0,100.0,4
2026,1,7,2,30,80.0,1,1,1,1,5.0,0.0,0.0,0.0,100.0,4
2027,2,2,2,10,130.0,1,1,1,1,8.0,0.75,0.0,1.0,9.166666666666666,3
2028,1,4,2,15,20.0,1,0,1,1,3.0,0.0,0.33,0.0,100.0,2
2029,2,4,2,20,11.0,1,0,1,0,14.0,0.29,0.0,3.0,22.916666666666664,4
2030,1,3,2,3,36.0,1,1,1,1,11.0,0.36,0.36,1.0,94.44444444444444,0
2031,1,3,2,20,38.0,1,1,1,1,5.0,0.2,0.0,0.0,100.0,0
2032,1,3,2,20,60.0,1,1,1,1,9.0,0.56,0.11,2.0,100.0,0
2033,1,4,1,0,130.0,1,0,0,1,6.0,0.17,0.67,1.0,100.0,4
2034,1,6,2,20,14.0,1,1,1,1,15.0,0.47,0.0,0.0,100.0,2
2035,2,2,2,20,24.0,0,1,1,1,11.0,0.45,0.36,0.0,15.416666666666668,1
2036,1,6,2,36,45.0,1,1,1,1,7.0,0.14,0.14,0.0,4.62962962962963,3
2037,2,3,2,10,9.0,0,0,0,1,2.0,0.0,0.5,0.0,100.0,2
2038,2,7,2,15,140.0,1,1,1,1,7.0,0.43,0.0,0.0,100.0,4
2039,1,3,2,25,220.0,1,1,1,1,1.0,1.0,0.0,0.0,5.333333333333334,3
2040,1,6,2,44,115.0,1,1,1,1,5.0,0.2,0.0,3.0,100.0,4
2041,1,5,2,20,120.0,1,1,1,1,6.0,0.0,0.0,2.0,100.0,4
2042,2,4,2,20,135.0,1,1,1,1,7.0,0.43,0.0,1.0,20.833333333333336,3
2043,2,1,2,10,51.0,1,0,0,0,2.0,0.0,0.0,1.0,9.166666666666666,3
2044,1,6,1,0,460.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,3
2045,1,6,2,20,65.0,1,1,1,1,4.0,0.25,0.0,1.0,100.0,0
2046,1,7,2,20,10.0,1,0,0,1,6.0,0.17,0.17,1.0,33.75,2
2047,2,4,2,20,22.0,0,1,0,0,5.0,0.4,0.0,2.0,100.0,2
2048,2,3,2,20,95.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,4
2049,2,3,2,20,45.0,1,0,1,1,5.0,0.6,0.0,0.0,100.0,0
2050,1,4,2,5,38.0,0,1,1,1,3.0,1.67,0.0,1.0,100.0,0
2051,1,2,2,15,32.0,1,1,1,1,6.0,0.17,0.33,0.0,100.0,0
2052,2,5,2,10,290.0,1,1,1,0,10.0,0.3,0.2,1.0,100.0,1
2053,1,0,2,10,90.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,4
2054,2,6,1,0,5000.0,1,0,0,0,5.0,0.0,0.6,1.0,100.0,3
2055,1,6,2,46,18.0,1,1,1,1,2.0,0.5,0.0,0.0,5.978260869565218,3
2056,1,3,2,52,53.66666666666666,1,1,1,1,7.0,0.29,0.0,5.0,100.0,0
2057,2,5,1,0,5000.0,1,0,0,0,13.0,0.08,0.23,0.0,100.0,3
2058,2,5,2,15,11.0,1,0,1,1,5.0,0.0,0.4,0.0,16.11111111111111,4
2059,2,5,2,30,53.0,1,1,1,0,5.0,0.4,0.0,0.0,100.0,0
2060,2,5,2,58,170.0,1,1,1,1,3.0,1.0,0.0,0.0,16.954022988505745,3
2061,1,4,2,73,57.5,1,0,1,1,18.0,0.06,0.39,0.0,100.0,0
2062,2,5,2,20,61.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,0
2063,1,2,2,20,47.5,1,1,1,0,6.0,0.0,0.0,0.0,100.0,0
2064,1,4,2,10,240.0,1,0,0,0,7.0,0.14,0.14,0.0,100.0,1
2065,2,2,1,0,16.0,1,0,0,1,3.0,0.0,0.67,0.0,100.0,2
2066,1,6,2,20,30.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2
2067,2,4,1,0,160.0,1,0,0,1,3.0,0.0,0.67,0.0,100.0,1
2068,2,4,2,20,12.0,1,1,1,1,6.0,0.17,0.0,0.0,100.0,2
2069,1,4,2,20,51.0,1,1,1,1,4.0,0.75,0.0,0.0,100.0,0
2070,1,2,2,31,320.0,1,0,0,0,11.0,0.0,0.45,2.0,100.0,1
2071,1,2,1,0,70.0,1,0,0,1,19.0,0.05,0.32,1.0,100.0,0
2072,1,6,2,20,57.0,1,1,1,1,8.0,0.38,0.38,0.0,100.0,0
2073,1,5,2,15,100.0,1,1,1,1,2.0,0.5,0.0,2.0,100.0,4
2074,1,7,2,15,25.5,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
2075,1,6,2,20,100.0,1,1,1,0,3.0,0.67,0.0,11.0,15.833333333333332,3
2076,2,5,2,48,82.0,1,1,1,1,5.0,0.0,0.0,8.0,100.0,4
2077,2,3,1,0,240.0,1,0,0,0,4.0,0.0,0.25,9.0,100.0,1
2078,2,2,1,0,27.0,1,0,0,1,5.0,0.4,0.2,0.0,100.0,2
2079,2,3,2,21,68.0,1,0,0,0,13.0,0.15,0.23,1.0,100.0,0
2080,1,3,2,10,35.0,1,0,0,1,15.0,0.53,0.0,0.0,100.0,0
2081,2,6,3,2,5000.0,1,0,0,0,4.0,0.0,0.25,2.0,100.0,3
2082,1,2,2,20,14.0,1,0,0,1,2.0,0.0,0.0,0.0,100.0,2
2083,1,5,2,20,17.0,1,1,1,1,12.0,0.17,0.17,1.0,100.0,2
2084,1,2,2,30,44.0,1,1,1,1,6.0,0.17,0.0,1.0,100.0,0
2085,1,2,2,10,45.0,1,0,0,1,4.0,0.75,0.0,1.0,30.0,4
2086,1,5,3,2,1400.0,1,0,0,0,11.0,0.09,0.64,0.0,100.0,3
2087,2,7,2,20,26.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,2
2088,1,7,2,20,29.0,1,1,1,1,10.0,1.0,0.0,1.0,8.333333333333332,3
2089,1,4,2,5,390.0,1,0,0,1,7.0,0.29,0.29,0.0,100.0,1
