GENDER,AGE_GROUP,reduce_GBN_CD,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,업권,코사인군집
1,4,4,2,1,11.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,2,0
1,3,7,2,3,390.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,2,4
2,2,2,2,20,135.0,1,1,1,1,3.0,0.67,0.33,1.0,100.0,2,2
1,2,2,2,20,33.0,1,1,0,0,9.0,0.11,0.44,1.0,100.0,2,0
2,4,8,2,15,470.0,1,0,0,0,6.0,0.0,0.33,1.0,100.0,2,4
1,4,2,2,47,27.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,2,0
1,3,8,2,20,32.0,1,1,1,0,5.0,0.2,0.2,0.0,100.0,2,0
1,3,2,2,38,110.0,1,1,1,0,2.0,1.0,0.0,4.0,5.701754385964912,2,1
1,3,1,2,20,160.0,1,1,1,0,8.0,0.25,0.12,1.0,100.0,2,2
2,6,1,2,20,72.0,1,1,1,0,12.0,0.08,0.17,0.0,100.0,2,3
1,5,1,2,15,200.0,1,1,1,1,4.0,0.0,0.0,1.0,100.0,2,4
1,4,8,2,5,26.0,1,0,0,1,7.0,0.29,0.29,2.0,60.0,2,3
2,5,1,2,15,72.0,1,1,1,0,12.0,0.0,0.08,3.0,100.0,2,3
1,4,1,2,20,51.0,1,1,0,0,5.0,0.8,0.0,1.0,32.5,2,2
2,6,1,2,15,64.0,1,0,0,0,10.0,0.0,0.0,1.0,100.0,2,3
2,6,2,2,10,48.0,0,1,0,0,9.0,0.22,0.11,1.0,100.0,2,3
1,6,2,2,10,59.0,1,1,0,0,1.0,1.0,0.0,0.0,100.0,2,3
2,2,2,2,30,49.0,0,1,0,0,4.0,0.25,0.0,1.0,100.0,2,3
2,4,1,2,20,230.0,1,0,0,0,9.0,0.0,0.0,2.0,100.0,2,4
2,6,2,2,10,20.0,0,1,0,0,5.0,0.0,0.4,0.0,100.0,2,0
1,3,1,2,25,98.0,1,1,1,0,8.0,0.12,0.12,0.0,100.0,2,2
2,4,7,2,10,230.0,1,0,0,0,7.0,0.29,0.0,1.0,31.666666666666664,2,1
2,5,1,2,17,55.5,1,1,1,0,15.0,0.73,0.0,3.0,17.647058823529413,2,4
1,6,2,2,20,69.0,1,1,0,0,15.0,0.4,0.0,0.0,100.0,2,3
1,4,7,2,12,330.0,1,0,0,0,1.0,1.0,0.0,1.0,78.47222222222221,2,4
1,4,2,2,20,300.0,1,1,1,1,10.0,0.1,0.0,4.0,100.0,2,4
2,5,2,2,27,73.0,1,1,1,1,5.0,0.0,0.0,4.0,100.0,2,3
1,5,1,2,20,120.0,1,0,0,0,17.0,0.71,0.24,0.0,2.5,2,1
2,6,2,2,10,32.0,0,1,0,0,4.0,0.75,0.0,0.0,10.0,2,4
1,2,1,2,20,78.0,1,0,0,0,2.0,0.5,0.0,0.0,100.0,2,3
1,6,2,2,10,17.0,0,1,0,0,7.0,0.14,0.0,1.0,100.0,2,0
2,6,7,2,2,2200.0,1,0,0,0,5.0,0.0,0.0,3.0,100.0,2,1
2,4,2,2,20,140.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,2,2
1,6,2,2,10,19.0,0,1,0,0,14.0,0.43,0.21,0.0,100.0,2,0
1,5,2,2,26,79.0,1,1,1,1,2.0,0.0,0.0,0.0,18.91025641025641,2,4
2,6,2,2,10,50.0,0,1,0,0,3.0,0.0,0.0,1.0,0.0,2,1
2,2,2,2,20,205.0,1,1,1,1,5.0,0.2,0.2,0.0,100.0,2,4
2,7,7,2,10,240.0,1,0,0,0,7.0,0.43,0.0,7.0,39.16666666666666,2,1
2,3,2,2,33,176.66666666666666,1,1,1,0,11.0,0.09,0.18,0.0,100.0,2,2
1,3,2,2,20,5.0,1,1,0,0,5.0,0.0,0.0,0.0,100.0,2,0
2,3,2,2,20,41.0,0,1,1,0,5.0,0.4,0.0,0.0,15.0,2,4
2,4,8,2,10,28.0,0,1,1,1,14.0,0.0,0.0,0.0,100.0,2,0
1,5,1,2,28,280.0,1,1,1,0,10.0,0.6,0.0,3.0,32.44047619047619,2,1
2,6,1,2,10,39.0,1,0,1,0,13.0,0.23,0.0,0.0,100.0,2,3
1,1,1,2,15,70.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2,3
2,5,8,2,5,50.0,0,1,1,1,8.0,0.12,0.0,0.0,30.0,2,2
2,3,2,2,20,115.0,1,1,1,0,5.0,0.0,0.4,0.0,100.0,2,2
1,7,2,2,10,22.0,0,1,0,0,9.0,0.11,0.0,0.0,100.0,2,0
1,4,2,2,37,48.0,0,1,0,0,8.0,0.25,0.0,0.0,100.0,2,3
2,6,2,2,10,30.0,0,1,0,0,3.0,0.0,0.0,0.0,100.0,2,0
2,7,1,2,15,145.0,1,1,1,1,5.0,0.2,0.2,1.0,100.0,2,2
1,4,2,2,29,140.0,1,1,1,1,11.0,0.64,0.09,0.0,100.0,2,2
1,4,7,2,10,360.0,1,0,0,0,14.0,0.29,0.0,0.0,18.33333333333333,2,1
2,7,2,2,10,31.0,0,1,0,0,23.0,0.17,0.13,0.0,100.0,2,0
1,2,8,2,15,50.0,0,0,0,1,6.0,0.5,0.17,2.0,3.888888888888889,2,1
2,4,8,2,10,32.0,0,0,0,1,1.0,0.0,0.0,0.0,100.0,2,0
1,5,1,2,15,155.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,2,2
2,3,1,2,20,130.0,1,0,0,0,6.0,0.5,0.0,2.0,0.0,2,1
1,3,7,2,10,90.0,1,0,1,0,6.0,0.33,0.17,1.0,100.0,2,2
2,3,4,2,20,170.0,1,1,1,1,5.0,0.4,0.0,6.0,100.0,2,2
2,2,1,2,15,120.0,1,0,0,0,10.0,0.7,0.2,0.0,100.0,2,2
2,5,3,2,20,83.0,1,0,0,0,6.0,0.33,0.0,1.0,100.0,2,3
2,6,1,2,20,91.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,2,2
2,5,2,2,20,75.0,0,1,0,0,6.0,0.67,0.0,0.0,5.416666666666667,2,1
2,7,2,2,10,53.0,0,1,0,0,1.0,0.0,0.0,0.0,100.0,2,3
1,4,8,2,20,46.0,0,1,0,0,7.0,0.29,0.14,0.0,100.0,2,3
2,6,2,2,30,41.0,0,1,1,0,12.0,0.08,0.33,0.0,100.0,2,3
1,3,2,2,30,29.0,0,1,0,0,2.0,1.0,0.0,0.0,100.0,2,0
2,7,2,2,10,47.0,0,0,1,0,4.0,0.25,0.25,3.0,1.6666666666666667,2,1
2,5,1,2,10,140.0,1,0,0,0,8.0,0.0,0.0,0.0,100.0,2,2
1,5,2,2,20,24.0,1,1,0,0,8.0,0.0,0.0,0.0,100.0,2,0
2,6,8,2,20,84.0,0,1,0,1,10.0,0.0,0.0,1.0,100.0,2,2
1,2,2,2,20,49.0,0,1,1,1,4.0,0.0,0.75,3.0,100.0,2,3
1,5,2,2,22,150.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,2,2
1,5,7,2,20,64.0,1,0,0,0,17.0,0.35,0.06,0.0,49.583333333333336,2,2
2,3,2,2,10,23.0,0,1,0,0,17.0,0.59,0.12,2.0,41.66666666666667,2,3
1,6,2,2,10,353.3333333333333,1,1,1,0,5.0,0.4,0.2,0.0,100.0,2,4
1,6,3,3,1,110.0,1,1,1,0,17.0,0.18,0.29,0.0,100.0,2,2
2,4,7,2,7,360.0,1,0,0,0,12.0,0.25,0.0,0.0,100.0,2,4
2,4,2,1,0,610.0,1,1,1,0,8.0,0.38,0.0,0.0,33.82431583169201,2,1
2,2,1,2,15,73.0,1,0,0,0,10.0,0.2,0.0,0.0,2.2222222222222223,2,1
2,5,1,2,20,135.0,1,1,1,0,7.0,0.0,0.0,5.0,100.0,2,2
1,4,2,2,10,21.0,0,1,0,0,8.0,0.25,0.38,2.0,100.0,2,0
2,6,2,2,10,24.0,1,1,0,0,12.0,0.0,0.08,0.0,100.0,2,0
2,2,2,2,20,65.5,1,1,1,0,15.0,0.4,0.07,0.0,100.0,2,3
2,3,7,2,2,3200.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,2,1
2,5,1,2,10,95.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,2,2
1,5,2,2,20,93.0,0,1,1,1,1.0,0.0,0.0,1.0,100.0,2,2
2,4,7,1,0,5000.0,1,0,0,0,17.0,0.0,0.47,0.0,100.0,2,1
1,5,2,2,20,116.66666666666669,1,1,1,1,11.0,0.27,0.0,6.0,100.0,2,2
2,7,8,2,20,100.0,0,1,0,0,10.0,0.2,0.1,1.0,100.0,2,2
2,2,2,2,10,17.0,0,1,1,1,6.0,0.17,0.0,1.0,100.0,2,0
2,6,2,2,10,33.0,0,1,0,0,20.0,0.7,0.0,0.0,59.16666666666666,2,3
1,6,2,2,10,30.0,0,1,0,0,6.0,0.17,0.0,0.0,15.0,2,4
1,5,7,2,12,80.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,2,3
2,5,2,2,28,22.0,0,1,0,0,11.0,0.45,0.0,2.0,100.0,2,0
1,3,8,2,15,40.0,0,0,0,1,5.0,0.2,0.0,0.0,7.777777777777778,2,1
1,5,7,2,10,420.0,1,0,0,0,9.0,0.0,0.22,0.0,100.0,2,4
1,3,7,2,34,306.6666666666667,1,0,0,0,4.0,0.25,0.0,3.0,100.0,2,4
2,6,2,2,10,24.0,0,1,0,0,5.0,0.0,0.4,5.0,100.0,2,0
1,3,1,2,20,42.0,1,1,1,0,6.0,0.0,0.33,0.0,58.75,2,3
1,7,2,2,10,23.0,0,1,1,0,8.0,0.25,0.0,0.0,100.0,2,0
2,5,2,2,20,160.0,1,1,0,0,6.0,0.17,0.17,3.0,100.0,2,2
1,6,8,2,10,39.0,0,0,0,1,14.0,0.43,0.21,0.0,100.0,2,3
1,5,7,2,10,80.0,1,0,0,0,13.0,0.46,0.0,2.0,100.0,2,3
1,4,2,2,10,20.0,0,1,0,0,13.0,0.0,0.0,0.0,100.0,2,0
2,6,8,2,20,116.66666666666669,0,1,1,1,9.0,0.44,0.0,2.0,100.0,2,2
1,2,2,2,10,11.0,1,1,0,0,17.0,0.53,0.06,0.0,0.8333333333333334,2,1
2,5,2,2,20,175.0,1,1,1,1,8.0,0.12,0.38,2.0,100.0,2,2
2,3,2,2,33,150.0,1,1,1,1,4.0,0.25,0.25,0.0,100.0,2,2
2,5,2,2,20,180.0,1,1,1,1,7.0,0.57,0.0,0.0,100.0,2,4
2,6,1,2,15,95.0,1,1,1,1,26.0,0.04,0.0,0.0,100.0,2,2
2,5,7,2,7,390.0,1,0,0,0,15.0,0.0,0.13,0.0,100.0,2,4
1,6,2,2,24,15.0,1,1,1,0,16.0,0.0,0.06,1.0,100.0,2,0
1,3,3,1,0,2.0,0,1,1,0,1.0,0.0,2.0,0.0,100.0,2,0
1,6,7,1,0,5000.0,1,0,0,0,6.0,0.0,0.17,0.0,100.0,2,1
1,3,1,2,41,125.0,1,1,1,0,3.0,0.33,0.0,0.0,100.0,2,2
2,5,2,2,10,41.0,0,1,0,0,12.0,0.17,0.0,2.0,100.0,2,3
2,6,2,2,10,26.0,0,1,0,0,12.0,0.08,0.08,0.0,100.0,2,0
2,4,2,2,15,25.0,1,1,0,0,11.0,0.0,0.45,1.0,100.0,2,0
2,2,2,2,20,76.0,0,1,0,0,7.0,0.14,0.0,0.0,100.0,2,3
2,2,7,2,10,130.0,1,0,0,0,6.0,0.17,0.0,1.0,10.833333333333334,2,1
1,3,2,2,20,90.0,1,1,1,0,7.0,0.71,0.0,2.0,100.0,2,2
2,7,7,2,10,270.0,1,0,0,0,11.0,0.0,0.45,0.0,100.0,2,4
2,5,1,2,18,120.0,1,1,0,0,9.0,0.22,0.0,4.0,100.0,2,2
2,5,1,2,20,53.333333333333336,1,0,1,0,9.0,0.11,0.0,0.0,100.0,2,3
2,5,2,2,20,84.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,2,2
2,7,7,2,5,830.0,1,0,0,0,11.0,0.0,0.55,0.0,100.0,2,1
1,4,2,2,10,28.0,0,1,0,0,7.0,0.14,0.14,0.0,100.0,2,0
2,5,8,2,5,45.0,1,0,0,1,5.0,0.6,0.2,1.0,100.0,2,3
1,2,8,2,20,77.0,1,1,1,1,10.0,0.0,0.0,0.0,100.0,2,3
1,6,8,2,15,51.0,0,1,0,0,16.0,0.06,0.12,0.0,100.0,2,3
2,6,2,2,10,70.0,1,1,1,0,13.0,0.23,0.46,0.0,100.0,2,3
2,2,2,2,44,97.0,1,1,1,0,4.0,0.5,0.0,0.0,100.0,2,2
1,3,7,2,10,240.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,2,4
1,6,2,2,10,35.0,0,0,1,0,5.0,0.2,0.0,1.0,15.0,2,4
1,5,2,2,15,290.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,2,4
1,3,2,2,15,68.0,1,1,1,0,6.0,0.17,0.67,3.0,100.0,2,3
2,3,7,2,10,120.0,1,0,0,0,8.0,0.25,0.0,2.0,100.0,2,2
2,6,1,2,15,132.33333333333334,1,0,0,0,6.0,0.0,0.17,0.0,47.22222222222222,2,4
1,6,2,2,10,46.0,0,1,0,0,4.0,0.0,0.0,1.0,100.0,2,3
2,4,7,2,10,410.0,1,0,0,0,17.0,0.0,0.47,0.0,100.0,2,4
1,6,3,2,15,32.0,1,1,1,1,5.0,0.2,0.0,1.0,100.0,2,0
1,4,2,2,52,56.5,1,1,0,0,9.0,0.11,0.56,3.0,100.0,2,3
2,6,2,2,20,135.0,1,1,1,1,4.0,0.5,0.0,2.0,100.0,2,2
1,3,1,2,99,1200.0,1,0,0,0,5.0,0.0,0.2,0.0,100.0,2,1
2,4,1,2,10,340.0,1,0,0,0,14.0,0.14,0.0,7.0,100.0,2,4
1,6,2,2,10,50.0,0,0,1,0,7.0,0.29,0.14,5.0,100.0,2,3
1,6,2,2,15,26.0,0,1,0,0,5.0,0.0,0.2,0.0,100.0,2,0
1,1,2,2,59,13.5,0,1,0,0,7.0,0.14,0.0,3.0,100.0,2,0
2,7,3,3,1,120.0,1,1,1,0,20.0,0.15,0.0,0.0,100.0,2,2
2,4,7,2,10,180.0,1,0,0,0,8.0,0.0,0.0,0.0,100.0,2,4
1,5,2,2,20,110.0,0,1,1,0,9.0,0.0,0.0,1.0,100.0,2,2
1,6,1,2,15,150.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,2,2
2,4,2,2,27,40.0,1,1,0,0,9.0,0.11,0.11,1.0,100.0,2,3
2,4,2,2,15,49.0,1,1,1,1,9.0,1.0,0.0,1.0,100.0,2,3
2,5,1,2,10,350.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,2,4
1,6,7,1,0,2500.5,1,0,0,0,7.0,0.29,0.0,0.0,25.833333333333336,2,1
1,2,7,2,10,90.0,1,0,0,0,10.0,0.0,0.9,0.0,100.0,2,2
1,4,7,2,10,300.0,1,0,0,0,9.0,0.11,0.0,0.0,100.0,2,4
1,5,1,2,20,120.0,1,0,0,0,11.0,0.0,0.18,0.0,100.0,2,2
1,2,1,2,10,550.0,1,0,0,0,4.0,0.25,0.0,1.0,100.0,2,1
1,6,2,2,26,120.0,0,1,1,1,16.0,0.38,0.0,0.0,7.371794871794872,2,1
2,5,2,2,20,12.0,0,1,0,0,7.0,0.43,0.0,4.0,100.0,2,0
2,5,1,2,20,51.0,1,0,0,0,13.0,0.31,0.0,0.0,3.333333333333333,2,1
1,6,2,2,15,180.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,2,4
2,3,1,2,20,80.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,2,3
2,7,3,2,10,86.0,1,1,1,0,5.0,0.0,1.2,0.0,100.0,2,2
2,4,7,2,5,90.0,1,0,0,0,5.0,0.0,0.0,3.0,100.0,2,2
2,4,1,2,10,81.0,1,0,0,0,9.0,0.78,0.11,0.0,100.0,2,3
1,6,2,2,10,34.0,0,1,0,0,5.0,0.2,0.0,1.0,100.0,2,0
2,2,2,2,20,140.0,1,1,1,1,15.0,0.07,0.0,0.0,3.75,2,1
1,2,1,2,20,87.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,2,2
2,4,7,1,0,5000.0,1,0,0,0,11.0,0.18,0.0,1.0,100.0,2,1
2,4,2,2,20,26.0,0,1,1,0,16.0,0.12,0.0,0.0,100.0,2,0
2,0,7,2,10,130.0,1,0,0,0,4.0,0.0,0.25,1.0,100.0,2,2
1,6,2,2,10,18.0,0,1,0,0,4.0,0.25,0.25,0.0,100.0,2,0
2,4,1,2,99,260.0,1,0,0,0,5.0,0.0,0.4,1.0,100.0,2,4
1,5,7,2,3,800.0,1,0,0,0,9.0,0.0,0.0,1.0,100.0,2,1
1,6,2,2,15,71.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,2,3
1,3,1,2,20,12.5,1,0,0,0,13.0,0.0,0.15,0.0,0.0,2,1
1,6,2,2,28,61.0,0,1,1,0,5.0,0.0,0.4,1.0,100.0,2,3
2,5,7,2,7,160.0,1,0,0,0,8.0,0.12,0.38,0.0,100.0,2,2
1,4,8,2,5,15.0,1,0,0,1,12.0,0.33,0.17,0.0,100.0,2,0
1,5,2,2,10,29.0,1,1,1,0,10.0,0.1,0.1,4.0,100.0,2,0
1,3,7,1,0,5000.0,1,0,0,0,7.0,0.29,0.0,0.0,91.43549280291091,2,1
1,2,2,2,42,87.0,1,1,1,1,1.0,1.0,0.0,0.0,100.0,2,2
2,6,8,2,10,59.0,0,1,1,0,12.0,0.17,0.08,2.0,100.0,2,3
2,7,2,2,10,52.0,0,1,0,0,7.0,0.14,0.14,5.0,1.6666666666666667,2,1
2,6,1,2,10,35.0,1,1,1,0,13.0,0.23,0.0,0.0,100.0,2,0
1,6,2,2,5,30.5,0,1,0,0,9.0,0.22,0.0,0.0,100.0,2,0
2,4,1,2,20,380.0,1,1,1,1,3.0,0.0,0.33,0.0,13.750000000000002,2,1
2,2,2,2,20,140.0,1,1,1,1,1.0,0.0,0.0,1.0,100.0,2,2
2,2,1,2,15,120.0,1,0,0,0,12.0,0.25,0.17,1.0,16.666666666666664,2,1
1,7,2,2,5,37.0,0,1,0,0,5.0,0.2,0.0,2.0,100.0,2,0
1,3,2,2,20,69.0,0,1,0,0,9.0,0.44,0.0,2.0,100.0,2,3
2,1,8,2,20,33.0,0,1,0,0,8.0,0.0,0.0,0.0,100.0,2,0
1,5,2,2,10,240.0,1,1,1,0,6.0,0.0,0.17,5.0,100.0,2,4
2,7,2,2,20,28.0,0,1,0,0,9.0,0.11,0.0,0.0,100.0,2,0
1,2,1,2,30,130.0,1,1,1,0,5.0,0.4,0.0,0.0,100.0,2,2
2,2,2,2,15,15.0,1,1,0,0,13.0,1.0,0.0,0.0,14.444444444444445,2,3
1,3,7,2,12,240.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,2,4
2,5,2,2,26,130.0,1,1,1,1,6.0,0.0,0.0,0.0,100.0,2,2
1,7,2,2,10,57.0,1,1,0,0,1.0,0.0,0.0,0.0,100.0,2,3
2,5,7,1,0,5000.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,2,1
2,5,2,2,20,96.0,1,1,1,0,4.0,0.25,0.0,0.0,100.0,2,2
2,2,1,2,20,50.0,1,1,1,1,1.0,0.0,0.0,1.0,100.0,2,3
2,5,2,2,10,846.6666666666666,1,1,1,1,4.0,0.5,0.0,0.0,34.166666666666664,2,1
1,4,8,2,25,140.0,1,1,1,0,13.0,0.15,0.46,0.0,100.0,2,2
1,3,7,2,20,240.0,1,0,0,0,10.0,0.2,0.2,1.0,25.833333333333336,2,1
2,3,1,2,10,130.0,1,0,0,0,6.0,0.5,0.0,2.0,100.0,2,2
1,5,2,2,20,56.0,0,1,0,0,5.0,0.0,0.0,4.0,100.0,2,3
1,3,3,2,15,36.0,1,0,0,0,5.0,0.0,0.2,6.0,100.0,2,0
1,7,2,2,10,28.0,1,1,0,0,4.0,0.0,0.0,0.0,100.0,2,0
2,6,2,2,10,51.0,0,1,0,0,5.0,0.0,0.0,1.0,100.0,2,3
1,4,8,2,5,44.5,0,0,0,1,12.0,0.42,0.0,0.0,100.0,2,3
2,5,1,2,20,68.0,1,1,0,0,12.0,0.08,0.0,0.0,100.0,2,3
1,6,1,2,10,58.0,1,0,0,0,4.0,0.25,0.0,0.0,67.5,2,2
1,5,7,2,99,600.0,1,0,0,0,8.0,0.25,0.12,2.0,10.185185185185183,2,1
1,6,2,2,10,19.0,0,1,0,0,6.0,0.17,0.5,0.0,8.333333333333332,2,4
2,7,2,2,10,24.0,0,1,0,0,9.0,0.22,0.0,0.0,100.0,2,0
2,4,1,1,0,5000.0,1,0,0,0,7.0,0.29,0.0,0.0,100.0,2,1
2,6,2,2,10,27.0,0,0,1,0,6.0,0.5,0.0,0.0,0.0,2,1
2,6,2,2,18,18.0,1,1,1,0,5.0,0.2,0.0,1.0,100.0,2,0
2,5,3,2,15,73.0,1,1,1,0,5.0,0.0,0.0,3.0,100.0,2,3
2,4,8,2,10,34.0,0,0,0,1,2.0,1.0,0.0,1.0,100.0,2,0
2,6,7,2,5,2500.0,1,0,0,0,4.0,0.0,0.25,1.0,100.0,2,1
1,4,7,1,0,5000.0,1,0,0,0,8.0,0.0,0.25,0.0,100.0,2,1
1,6,2,2,15,56.0,1,1,0,0,17.0,0.0,0.53,2.0,100.0,2,3
1,3,1,2,15,180.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2,4
2,4,7,2,10,120.0,1,0,0,0,11.0,0.09,0.09,0.0,59.16666666666666,2,4
2,4,1,2,20,52.333333333333336,1,1,0,1,2.0,0.0,0.0,2.0,100.0,2,3
1,4,1,2,20,300.0,1,0,0,0,11.0,0.27,0.0,0.0,6.25,2,1
2,4,4,2,10,40.5,1,1,1,1,4.0,0.0,0.0,0.0,100.0,2,3
1,2,1,2,20,57.0,1,1,1,0,5.0,0.2,0.0,4.0,100.0,2,3
2,2,7,2,20,160.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,2,2
1,6,8,2,20,48.0,0,1,0,1,4.0,0.0,0.0,2.0,100.0,2,3
1,3,2,2,15,22.0,1,1,0,0,4.0,0.0,0.0,0.0,100.0,2,0
2,7,8,2,10,39.0,0,1,0,0,7.0,0.0,0.14,0.0,100.0,2,3
2,6,7,2,2,1300.0,1,0,0,0,9.0,0.22,0.0,0.0,100.0,2,1
1,2,7,2,10,205.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,2,4
2,3,2,2,38,49.0,1,1,0,0,12.0,0.67,0.0,2.0,100.0,2,3
2,4,1,2,20,77.75,1,1,1,0,5.0,0.2,0.2,0.0,100.0,2,3
1,5,2,2,20,130.0,0,1,1,1,2.0,0.0,0.0,0.0,100.0,2,2
2,2,2,2,10,34.0,0,1,0,0,6.0,0.5,0.0,0.0,10.833333333333334,2,4
1,3,1,2,20,150.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,2,2
2,2,2,2,10,13.0,0,0,1,1,4.0,0.25,0.0,0.0,100.0,2,0
1,5,1,2,21,120.0,1,0,0,0,11.0,0.09,0.09,1.0,100.0,2,2
1,7,3,3,1,210.0,1,1,1,0,11.0,0.0,0.09,0.0,100.0,2,4
2,2,8,2,10,42.0,0,0,0,1,2.0,0.5,0.0,2.0,100.0,2,3
1,7,3,2,10,190.0,1,1,1,0,5.0,0.2,0.2,2.0,5.833333333333333,2,1
2,5,2,2,10,18.0,0,1,0,0,12.0,0.17,0.0,0.0,32.5,2,3
1,4,7,2,10,240.0,1,0,0,0,14.0,0.14,0.0,0.0,100.0,2,4
2,2,2,2,15,98.0,1,1,1,0,10.0,0.0,0.0,1.0,100.0,2,2
2,5,1,2,20,8.5,1,0,0,0,10.0,0.5,0.0,2.0,42.083333333333336,2,0
1,6,3,3,1,330.0,1,1,1,0,9.0,0.22,0.11,2.0,100.0,2,4
1,4,7,2,10,120.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2,2
2,5,2,2,10,50.0,0,1,1,0,8.0,0.38,0.12,1.0,100.0,2,3
1,6,2,2,13,21.0,0,1,0,0,7.0,0.43,0.0,1.0,100.0,2,0
2,2,3,1,0,1.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,2,0
2,3,1,2,15,110.0,1,0,0,0,16.0,0.38,0.12,1.0,100.0,2,2
1,4,1,2,7,1800.0,1,0,0,0,6.0,0.17,0.0,0.0,100.0,2,1
1,6,2,2,10,21.0,0,0,1,0,7.0,0.14,0.0,0.0,100.0,2,0
1,3,3,2,20,22.0,1,0,1,0,4.0,0.0,0.0,0.0,100.0,2,0
1,5,1,2,5,530.0,1,0,0,0,17.0,0.53,0.0,0.0,100.0,2,1
2,3,1,2,27,52.0,1,1,0,0,9.0,0.33,0.22,4.0,100.0,2,3
2,6,7,2,10,80.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,2,3
2,5,1,2,20,40.0,1,1,0,0,4.0,0.25,0.0,6.0,29.58333333333333,2,2
2,3,2,2,20,62.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2,3
2,4,8,2,5,7.333333333333333,0,0,0,1,15.0,0.07,0.13,0.0,26.666666666666668,2,0
2,5,2,2,20,136.66666666666666,1,1,1,0,10.0,0.3,0.4,1.0,100.0,2,2
1,6,1,2,15,170.0,1,0,0,0,21.0,0.05,0.05,0.0,10.0,2,1
1,3,2,2,20,46.5,1,1,1,0,6.0,0.17,0.33,1.0,100.0,2,3
1,7,3,3,1,120.0,1,1,1,0,9.0,0.0,0.0,0.0,100.0,2,2
2,4,7,2,10,320.0,1,0,0,0,8.0,0.0,0.38,0.0,100.0,2,4
1,7,1,2,10,130.0,1,0,0,0,3.0,0.67,0.0,0.0,100.0,2,2
2,5,1,2,20,71.5,1,1,1,0,19.0,0.0,0.0,0.0,100.0,2,3
2,3,7,2,99,80.0,1,0,0,0,10.0,0.2,0.1,1.0,100.0,2,3
1,6,1,2,20,60.0,1,0,0,0,5.0,0.4,0.0,0.0,100.0,2,3
1,5,2,2,20,160.0,1,1,1,0,3.0,0.0,0.0,1.0,100.0,2,2
2,5,2,2,10,24.0,0,1,0,0,6.0,0.33,0.0,0.0,100.0,2,0
2,6,2,2,20,17.0,0,1,0,0,11.0,0.09,0.45,0.0,100.0,2,0
1,7,1,2,10,180.0,1,1,1,0,9.0,0.44,0.0,0.0,100.0,2,4
2,2,1,2,20,120.0,1,0,0,0,15.0,0.53,0.27,0.0,2.9166666666666665,2,1
2,3,1,2,20,91.0,1,1,1,0,31.0,0.65,0.0,0.0,100.0,2,2
1,6,7,2,10,260.0,1,0,0,0,3.0,0.33,0.0,3.0,100.0,2,4
1,5,1,2,10,290.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,2,4
2,4,2,2,10,28.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,2,0
1,7,3,3,1,330.0,1,1,1,0,14.0,0.07,0.0,0.0,100.0,2,4
2,6,2,2,15,45.0,1,1,1,0,5.0,0.0,0.2,2.0,100.0,2,3
2,4,2,2,20,32.0,0,1,1,0,6.0,0.0,0.5,0.0,100.0,2,0
1,3,1,2,20,43.0,1,1,1,0,9.0,0.56,0.0,1.0,15.0,2,4
1,7,2,2,20,42.0,1,1,0,0,4.0,0.0,0.25,6.0,100.0,2,3
2,4,4,2,29,35.0,1,0,0,0,8.0,0.62,0.0,0.0,100.0,2,0
2,6,7,2,5,180.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,2,4
1,7,2,2,11,26.0,0,1,1,0,2.0,0.0,0.5,1.0,100.0,2,0
