GENDER,AGE_GROUP,reduce_GBN_CD,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
2,3,2,2,15,56.0,1,1,1,0,9.0,0.0,0.0,3.0,100.0,1
2,5,7,1,0,5000.0,1,0,0,0,11.0,0.0,0.18,0.0,100.0,2
2,2,2,2,10,15.0,0,1,1,0,4.0,0.0,0.5,0.0,100.0,4
2,4,2,2,30,13.0,1,1,0,0,7.0,0.0,0.0,0.0,100.0,4
2,5,1,2,20,43.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,1
2,6,3,2,20,4.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,4
1,7,7,2,10,520.0,1,0,0,0,10.0,0.3,0.2,0.0,100.0,2
2,2,3,2,20,29.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,4
2,2,1,2,20,51.0,1,1,1,0,6.0,0.33,0.0,0.0,8.333333333333332,2
2,2,3,2,20,12.0,1,1,1,1,11.0,0.18,0.0,0.0,100.0,4
2,6,2,2,20,48.0,0,1,1,0,5.0,0.0,0.0,0.0,100.0,1
2,4,5,2,5,36.0,1,1,1,1,10.0,0.3,0.0,1.0,98.33333333333331,1
2,4,1,2,10,30.0,1,0,0,0,6.0,0.0,0.0,6.0,100.0,1
1,3,3,2,20,19.0,1,0,1,0,10.0,0.2,0.2,1.0,100.0,4
2,7,2,2,25,43.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,1
1,6,2,2,10,31.0,0,1,0,0,3.0,0.0,0.0,0.0,100.0,1
2,7,1,2,5,110.0,1,0,0,0,11.0,0.0,0.45,0.0,100.0,0
2,3,7,2,10,190.0,1,0,0,0,12.0,0.17,0.08,1.0,100.0,3
1,5,2,2,10,45.0,0,1,1,0,7.0,0.29,0.43,0.0,64.16666666666667,1
1,5,8,2,10,63.0,1,0,0,1,6.0,0.33,0.0,2.0,25.833333333333336,3
2,6,7,2,5,240.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,3
2,4,4,2,51,29.0,1,1,0,1,10.0,0.3,0.0,1.0,100.0,4
2,5,2,2,20,14.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,4
2,4,2,2,30,82.0,0,1,1,1,6.0,0.0,0.0,0.0,100.0,0
1,2,1,2,10,440.0,1,0,1,0,18.0,0.33,0.0,0.0,33.33333333333333,2
2,4,2,2,42,19.0,0,1,0,0,6.0,0.17,0.33,0.0,100.0,4
2,4,4,2,20,52.0,1,0,0,0,16.0,0.0,0.31,0.0,100.0,1
2,2,1,2,15,85.5,1,1,1,1,17.0,0.24,0.24,0.0,100.0,0
2,6,3,2,7,220.0,1,0,0,0,4.0,0.0,0.25,2.0,100.0,3
2,3,8,2,5,12.0,0,0,0,1,4.0,0.0,0.0,0.0,100.0,4
1,5,2,2,10,38.0,0,1,0,0,2.0,0.0,0.0,1.0,100.0,1
1,5,8,2,10,40.0,0,1,0,0,4.0,0.0,0.25,2.0,100.0,1
1,4,2,2,10,34.0,0,1,1,0,14.0,0.07,0.0,1.0,100.0,1
2,5,2,2,10,45.0,0,1,0,0,6.0,0.0,0.0,5.0,100.0,1
1,3,5,2,20,16.0,1,1,1,1,2.0,0.0,0.5,0.0,100.0,4
2,2,1,2,30,43.5,1,0,1,0,3.0,0.33,0.0,4.0,100.0,1
1,6,1,2,10,51.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,1
2,3,7,1,0,5000.0,1,0,0,0,11.0,0.64,0.0,1.0,88.33333333333333,2
1,6,2,2,10,29.0,0,1,0,0,13.0,0.23,0.15,0.0,100.0,4
2,7,2,2,10,27.0,0,1,0,0,5.0,0.0,0.0,1.0,100.0,4
1,5,2,2,10,19.0,0,1,0,0,11.0,0.36,0.18,4.0,100.0,4
2,5,3,2,20,5.0,0,1,1,0,7.0,0.29,0.0,1.0,100.0,4
1,7,3,2,15,26.0,1,1,1,1,9.0,0.0,0.56,0.0,100.0,4
2,5,2,2,10,89.5,0,1,1,0,11.0,0.09,0.09,0.0,100.0,0
2,6,7,2,10,70.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,1
2,7,7,1,0,5000.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
2,4,2,2,10,19.0,0,1,1,0,9.0,0.0,0.11,1.0,100.0,4
2,6,3,2,20,7.0,0,1,1,0,3.0,0.0,0.0,2.0,100.0,4
2,7,2,2,10,110.0,0,1,1,0,7.0,0.0,0.0,0.0,100.0,0
2,7,2,2,10,44.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,1
1,6,2,2,10,34.0,0,1,0,0,10.0,0.0,0.0,1.0,100.0,1
1,7,1,2,10,130.0,1,1,1,1,12.0,0.17,0.33,0.0,100.0,0
1,4,1,2,30,73.0,1,1,1,0,5.0,0.8,0.0,0.0,16.11111111111111,2
2,7,1,2,7,42.0,1,0,0,0,5.0,0.2,0.4,0.0,100.0,1
2,6,1,2,1,1.0,1,0,0,0,7.0,0.29,0.43,0.0,100.0,4
2,6,3,2,20,7.0,0,1,1,0,7.0,0.57,0.0,0.0,100.0,4
2,4,2,2,25,110.0,1,1,1,0,7.0,0.14,0.0,0.0,100.0,0
1,5,2,2,10,34.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,1
2,6,3,2,5,10.0,1,0,0,0,7.0,0.14,0.0,1.0,100.0,4
2,4,7,2,10,48.0,1,0,0,0,21.0,0.24,0.05,0.0,100.0,1
2,3,2,2,20,8.0,0,1,0,0,5.0,0.2,0.0,10.0,100.0,4
2,3,2,2,10,34.0,0,1,1,0,6.0,0.33,0.0,5.0,100.0,1
2,5,2,2,10,50.0,0,1,0,0,11.0,0.27,0.0,1.0,4.166666666666666,2
1,3,1,2,5,240.0,1,0,0,0,9.0,0.11,0.0,1.0,100.0,3
2,7,7,1,0,5000.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
1,1,3,1,0,50.0,1,0,1,0,5.0,0.0,0.0,3.0,100.0,1
1,7,1,2,10,41.0,1,0,1,0,3.0,0.0,0.67,0.0,100.0,1
1,4,2,2,10,11.0,0,1,0,0,7.0,0.0,0.0,0.0,100.0,4
2,3,1,2,10,35.0,1,0,0,0,4.0,0.25,0.5,1.0,100.0,1
1,4,2,2,20,47.5,1,1,0,0,16.0,0.38,0.06,0.0,100.0,1
2,3,3,2,20,11.0,0,1,1,0,3.0,0.0,0.0,2.0,100.0,4
2,5,3,1,0,40.0,1,0,1,0,12.0,0.17,0.0,0.0,100.0,1
2,6,2,2,15,37.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,1
2,4,1,2,20,135.0,1,1,1,0,8.0,0.12,0.12,0.0,100.0,0
1,6,7,2,5,260.0,1,0,0,0,12.0,0.0,0.08,1.0,100.0,3
2,6,9,2,5,36.0,0,0,0,1,1.0,1.0,0.0,2.0,41.66666666666667,0
1,5,2,2,10,73.0,1,1,1,0,9.0,0.0,0.22,0.0,100.0,0
2,6,7,1,0,5000.0,1,0,0,0,9.0,0.0,0.0,6.0,100.0,2
2,5,2,2,10,29.0,0,1,0,0,7.0,0.0,0.0,1.0,100.0,4
2,4,7,2,10,93.0,1,0,0,0,13.0,0.08,0.0,0.0,100.0,0
1,6,7,1,0,5000.0,1,0,0,0,4.0,0.25,0.5,0.0,20.0,2
1,4,3,2,20,12.0,0,1,1,0,8.0,0.38,0.0,0.0,34.166666666666664,4
2,6,2,2,10,38.0,0,1,0,0,3.0,0.0,0.0,6.0,100.0,1
2,6,2,2,34,22.0,1,1,1,0,12.0,0.0,0.08,4.0,100.0,4
1,7,7,2,5,80.0,1,0,0,0,6.0,0.0,0.0,1.0,100.0,0
2,6,7,2,5,170.0,1,0,0,1,13.0,0.54,0.08,0.0,100.0,3
1,5,7,2,3,450.0,1,0,0,0,11.0,0.09,0.55,2.0,100.0,2
1,4,2,2,10,15.0,0,1,0,0,7.0,0.0,0.0,0.0,100.0,4
2,2,1,2,30,51.0,1,1,0,0,8.0,0.75,0.0,0.0,100.0,1
1,4,2,2,10,25.0,0,1,0,0,7.0,0.14,0.14,0.0,100.0,4
2,3,2,2,20,40.0,1,1,1,0,12.0,0.08,0.0,0.0,100.0,1
2,6,2,2,10,20.0,0,1,0,0,7.0,0.43,0.0,1.0,100.0,4
2,4,5,2,20,24.0,1,1,1,1,15.0,0.13,0.13,1.0,100.0,4
1,6,3,2,10,27.0,1,1,1,0,8.0,0.0,0.0,1.0,100.0,4
2,4,2,2,10,23.0,0,1,1,0,5.0,0.6,0.0,0.0,24.166666666666668,0
1,3,8,2,5,22.0,0,0,0,1,10.0,0.2,0.0,6.0,100.0,4
1,6,7,2,10,190.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,3
2,7,1,2,3,96.0,1,0,0,0,3.0,0.33,0.0,1.0,100.0,0
1,6,7,2,10,240.0,1,0,0,0,9.0,0.0,0.0,0.0,100.0,3
1,2,3,2,20,11.0,1,1,1,1,6.0,0.5,0.0,0.0,3.75,2
1,6,8,2,15,50.0,0,1,0,0,11.0,0.0,0.45,0.0,100.0,1
2,6,8,2,15,93.0,0,1,0,0,18.0,0.11,0.06,1.0,100.0,0
1,3,2,2,10,32.0,1,1,1,0,8.0,0.5,0.0,1.0,100.0,1
2,5,7,2,10,160.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,3
2,6,2,2,10,55.0,0,1,0,0,7.0,0.29,0.0,1.0,100.0,1
1,6,2,2,15,55.0,0,1,1,0,3.0,0.67,0.33,0.0,18.88888888888889,3
2,4,3,1,0,46.0,1,0,1,0,8.0,0.25,0.12,0.0,100.0,1
2,6,9,2,3,21.0,0,0,0,1,5.0,0.0,0.2,1.0,100.0,4
1,6,2,2,10,21.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,4
1,2,1,2,20,110.0,1,1,1,0,11.0,0.09,0.0,2.0,100.0,0
1,6,3,2,30,9.0,1,1,1,1,16.0,0.0,0.06,0.0,100.0,4
1,4,2,2,20,9.0,0,1,0,0,11.0,0.27,0.0,3.0,100.0,4
2,5,2,2,10,29.0,0,1,1,0,13.0,0.0,0.0,0.0,100.0,4
1,6,2,2,39,28.0,1,1,0,0,9.0,0.0,0.0,0.0,100.0,4
2,3,3,2,5,37.0,1,1,1,0,2.0,0.5,0.0,0.0,100.0,1
1,2,1,2,38,76.33333333333333,1,1,1,0,17.0,0.12,0.06,0.0,100.0,0
1,3,2,2,10,11.0,0,1,0,0,4.0,0.25,0.0,0.0,100.0,4
2,6,2,2,10,41.0,0,1,1,0,5.0,0.6,0.0,0.0,100.0,1
1,5,7,2,10,86.0,1,0,0,0,5.0,0.4,0.0,1.0,100.0,0
1,2,2,2,30,68.0,1,1,0,0,3.0,0.33,0.0,1.0,100.0,1
1,5,3,2,20,7.0,0,1,1,0,14.0,0.0,0.0,0.0,100.0,4
2,6,2,2,10,67.0,0,1,1,0,5.0,0.0,0.0,0.0,100.0,1
2,3,1,2,20,64.0,1,1,0,0,13.0,0.31,0.08,0.0,100.0,1
1,6,2,2,10,82.0,0,1,1,0,5.0,0.4,0.0,0.0,0.0,2
1,4,2,2,10,59.0,0,1,1,0,4.0,0.5,0.0,0.0,100.0,1
1,0,7,1,0,2400.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,2
1,5,2,2,10,30.0,0,1,0,0,2.0,0.0,0.0,1.0,100.0,1
1,7,7,2,5,230.0,1,0,0,1,5.0,0.2,0.0,0.0,33.33333333333333,2
2,4,2,2,10,30.0,0,1,1,0,8.0,0.25,0.0,1.0,100.0,1
2,6,9,2,3,24.0,0,0,0,1,11.0,0.18,0.0,0.0,100.0,4
2,6,2,2,10,22.0,0,1,0,0,11.0,0.27,0.0,2.0,100.0,4
1,4,7,2,15,29.0,1,0,0,0,12.0,0.33,0.08,0.0,100.0,4
1,3,1,2,20,53.0,1,1,1,0,10.0,0.0,0.3,4.0,100.0,1
1,6,7,2,5,1100.0,1,0,0,0,8.0,0.0,0.12,6.0,100.0,2
2,5,2,2,10,30.0,0,1,0,0,11.0,0.45,0.0,0.0,100.0,1
1,3,1,2,20,41.0,1,0,0,0,9.0,0.11,0.0,0.0,100.0,1
1,2,2,2,10,16.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,4
2,2,8,2,5,8.5,0,0,0,1,10.0,0.0,0.1,0.0,100.0,4
2,5,3,2,20,7.0,0,1,1,0,8.0,0.5,0.0,0.0,100.0,4
2,5,7,2,10,360.0,1,0,0,0,5.0,0.2,0.0,3.0,100.0,3
1,6,2,2,10,32.0,0,1,0,0,9.0,0.22,0.0,0.0,100.0,1
2,4,2,2,10,27.0,0,1,0,0,10.0,0.6,0.0,0.0,6.666666666666667,3
2,3,2,2,10,45.0,1,1,1,0,6.0,0.0,0.0,3.0,100.0,1
2,4,3,2,5,53.0,1,1,1,0,11.0,0.0,0.18,0.0,100.0,1
1,4,9,2,3,40.0,0,0,0,1,12.0,0.25,0.17,1.0,100.0,1
2,5,3,2,20,5.0,0,1,1,0,14.0,0.29,0.0,0.0,100.0,4
1,6,2,2,10,88.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,0
1,6,3,2,20,5.0,0,1,1,0,11.0,0.55,0.09,2.0,100.0,4
2,3,3,2,20,5.0,0,1,1,0,8.0,0.0,0.25,0.0,100.0,4
2,5,7,2,10,130.0,1,0,0,0,2.0,0.5,0.0,0.0,52.5,3
2,6,2,2,10,26.0,0,1,0,0,7.0,0.29,0.0,0.0,100.0,4
2,5,2,2,10,31.0,0,1,0,0,15.0,0.13,0.0,0.0,100.0,1
1,2,8,2,5,22.0,0,0,0,1,4.0,0.0,0.0,0.0,100.0,4
2,2,2,2,10,15.0,0,1,0,0,6.0,0.0,0.67,0.0,100.0,4
2,2,1,2,20,34.0,1,1,1,0,7.0,0.0,0.71,0.0,100.0,1
2,2,1,2,20,48.0,1,1,1,0,1.0,0.0,0.0,2.0,100.0,1
1,2,1,2,30,29.5,1,0,0,0,5.0,0.0,0.6,0.0,100.0,4
1,4,2,2,10,11.0,0,1,0,0,9.0,0.33,0.0,5.0,100.0,4
1,7,3,2,20,23.0,1,1,1,1,12.0,0.08,0.08,4.0,100.0,4
2,2,3,2,20,7.0,0,1,1,0,3.0,0.0,0.0,0.0,100.0,4
2,2,2,2,10,23.0,0,1,0,0,5.0,0.0,0.2,1.0,100.0,4
1,4,8,2,5,16.0,0,0,0,1,2.0,0.0,0.0,0.0,100.0,4
1,4,7,2,10,57.0,1,0,0,1,9.0,0.33,0.0,2.0,100.0,1
2,6,3,2,20,5.0,0,1,1,0,15.0,0.13,0.67,0.0,100.0,4
2,5,7,2,5,600.0,1,0,0,0,5.0,0.0,0.0,1.0,100.0,2
2,6,1,2,20,66.0,1,0,0,1,10.0,0.1,0.0,0.0,100.0,1
2,4,2,2,10,24.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,4
2,6,3,2,10,13.0,1,0,1,0,7.0,0.57,0.0,2.0,30.833333333333336,1
2,4,1,2,20,74.0,1,0,0,0,9.0,0.0,0.0,0.0,100.0,0
2,6,3,2,20,15.0,1,1,1,0,7.0,0.0,0.14,0.0,100.0,4
1,5,2,2,10,27.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,4
1,5,7,2,10,86.0,1,0,0,0,2.0,0.0,0.0,1.0,100.0,0
2,6,3,2,20,7.0,0,1,1,0,10.0,0.2,0.0,0.0,100.0,4
1,6,7,2,10,320.0,1,0,0,0,16.0,0.0,0.06,0.0,100.0,3
2,6,1,2,20,36.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,1
1,5,2,2,20,120.0,0,1,1,1,9.0,0.33,0.0,2.0,100.0,0
2,2,6,1,0,23.0,1,0,0,1,4.0,0.0,0.5,0.0,100.0,4
2,5,2,2,10,74.0,0,1,1,0,10.0,0.4,0.0,0.0,9.166666666666666,2
1,5,3,2,20,20.0,1,1,1,0,16.0,0.62,0.0,1.0,28.75,0
2,5,2,2,10,44.0,0,1,1,0,5.0,0.0,0.0,0.0,100.0,1
1,6,2,2,10,30.0,0,1,0,0,7.0,0.29,0.0,0.0,100.0,1
2,6,2,2,10,30.0,0,1,0,0,10.0,0.9,0.0,0.0,100.0,1
2,3,2,2,10,17.0,0,1,1,0,12.0,0.25,0.0,0.0,100.0,4
2,2,3,2,30,9.0,1,0,0,0,14.0,0.21,0.0,0.0,100.0,4
2,4,7,2,10,100.0,1,0,0,0,7.0,0.14,0.0,2.0,100.0,0
2,3,2,2,30,26.0,1,1,0,0,5.0,0.0,0.0,1.0,100.0,4
2,6,2,2,10,26.0,0,1,0,0,2.0,0.0,0.0,2.0,100.0,4
2,2,1,2,20,19.0,1,1,1,0,8.0,0.0,0.12,0.0,100.0,4
2,2,1,2,20,40.0,1,1,1,0,4.0,0.0,0.0,1.0,100.0,1
1,5,2,2,10,33.0,0,1,0,0,10.0,0.4,0.0,2.0,100.0,1
2,6,2,2,10,28.0,0,1,0,0,6.0,0.0,0.17,2.0,100.0,4
2,5,2,2,10,42.0,0,1,0,0,10.0,0.1,0.0,3.0,100.0,1
1,5,2,2,15,20.0,0,1,0,0,10.0,0.1,0.1,7.0,100.0,4
1,7,2,2,10,58.0,0,1,0,0,10.0,0.2,0.0,6.0,56.66666666666666,0
2,7,2,2,25,45.0,1,1,1,0,9.0,0.0,0.22,0.0,100.0,1
1,4,2,2,10,19.0,0,1,1,0,13.0,0.08,0.0,1.0,100.0,4
1,3,2,2,10,11.0,0,1,0,0,3.0,0.0,0.0,2.0,100.0,4
2,2,1,2,20,74.0,1,1,1,0,5.0,0.4,0.0,0.0,100.0,0
2,4,7,2,5,120.0,1,0,0,0,8.0,0.0,0.12,1.0,100.0,0
2,5,8,2,12,60.0,1,0,0,1,4.0,0.25,0.25,2.0,29.86111111111111,3
1,3,1,2,20,59.0,1,1,0,0,6.0,0.5,0.0,0.0,100.0,1
1,5,8,2,9,53.0,1,0,0,1,16.0,0.19,0.0,2.0,100.0,1
1,6,3,2,20,4.0,0,1,1,0,11.0,0.55,0.0,1.0,43.75,4
2,3,2,2,10,15.0,0,1,0,0,7.0,0.0,0.14,1.0,100.0,4
1,7,1,2,15,38.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,1
2,3,2,2,10,11.0,0,1,0,0,3.0,0.33,0.0,0.0,100.0,4
2,5,2,2,10,29.0,0,1,1,0,10.0,0.3,0.0,0.0,100.0,4
1,2,7,2,20,45.0,1,0,0,0,8.0,0.12,0.0,2.0,100.0,1
1,5,7,2,10,67.0,1,0,0,1,7.0,0.14,0.0,1.0,100.0,1
1,3,7,2,10,43.0,1,0,0,1,7.0,0.14,0.0,0.0,100.0,1
2,3,3,2,20,5.0,0,1,1,0,6.0,0.0,0.0,2.0,100.0,4
1,4,2,2,10,16.5,0,1,0,0,7.0,0.29,0.0,5.0,100.0,4
1,5,1,2,10,130.0,1,1,1,0,1.0,0.0,0.0,2.0,67.5,3
2,3,3,2,20,10.0,1,0,1,0,3.0,0.0,0.0,0.0,100.0,4
2,4,3,2,20,6.0,0,1,1,0,9.0,0.11,0.11,1.0,100.0,4
2,2,2,2,10,34.0,1,1,1,0,5.0,0.0,0.2,0.0,100.0,1
2,6,2,2,37,22.0,1,1,0,0,5.0,0.2,0.0,2.0,100.0,4
2,3,2,2,20,31.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,1
1,4,1,2,10,36.0,1,1,1,0,4.0,0.5,0.25,0.0,73.33333333333333,1
2,3,1,2,10,51.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,1
1,3,2,2,10,15.0,0,1,0,0,4.0,0.5,0.0,1.0,100.0,4
1,2,1,2,10,22.0,1,0,0,0,11.0,0.18,0.0,0.0,100.0,4
2,6,2,2,5,52.0,0,1,1,0,10.0,0.3,0.0,3.0,23.33333333333333,3
1,7,7,1,0,5000.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
2,7,8,2,10,59.0,0,1,0,0,5.0,0.2,0.0,0.0,100.0,1
1,5,2,2,20,56.0,0,1,0,0,13.0,0.0,0.0,1.0,100.0,1
2,4,2,2,20,31.0,0,1,1,0,13.0,0.15,0.08,5.0,100.0,1
1,7,5,2,15,22.0,1,0,1,1,1.0,0.0,0.0,3.0,100.0,4
1,3,1,2,20,48.0,1,1,1,0,7.0,1.0,0.0,1.0,3.333333333333333,2
2,5,7,2,10,140.0,1,0,0,0,19.0,0.26,0.0,2.0,50.0,3
2,7,7,2,5,160.0,1,0,0,0,8.0,0.12,0.12,0.0,100.0,3
1,5,3,1,0,34.0,1,0,1,0,10.0,0.3,0.1,0.0,100.0,1
1,5,2,2,10,26.0,0,1,0,0,4.0,0.5,0.0,0.0,100.0,4
2,3,5,2,20,13.0,1,0,1,1,13.0,0.08,0.31,0.0,100.0,4
1,3,2,2,10,17.0,0,1,0,0,4.0,0.0,0.5,1.0,100.0,4
2,5,2,2,20,12.0,0,1,0,0,16.0,0.19,0.0,2.0,100.0,4
2,2,2,2,10,26.0,0,1,1,0,6.0,0.17,0.0,3.0,100.0,4
2,2,3,2,30,8.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,4
1,7,4,2,21,38.0,1,0,0,1,9.0,0.33,0.11,0.0,100.0,1
1,3,1,2,20,98.0,1,1,1,1,6.0,0.5,0.17,1.0,100.0,0
2,2,1,2,30,110.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,0
1,3,1,2,20,80.0,1,1,1,0,1.0,1.0,0.0,1.0,25.0,3
2,6,2,2,10,36.0,0,1,0,0,11.0,0.36,0.0,0.0,100.0,1
2,7,3,2,20,24.0,1,1,1,1,11.0,0.55,0.0,4.0,100.0,4
2,2,1,2,20,63.0,1,1,1,0,4.0,0.5,0.0,0.0,7.083333333333333,2
2,2,1,2,20,69.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,1
2,6,3,2,20,5.0,0,1,1,0,5.0,0.0,0.0,1.0,100.0,4
1,5,9,2,3,36.0,0,0,0,1,6.0,0.0,0.17,2.0,100.0,1
1,3,1,2,20,23.0,1,1,1,0,4.0,0.5,0.0,1.0,3.75,2
2,3,3,2,20,5.0,0,1,1,0,5.0,0.4,0.0,0.0,100.0,4
2,5,2,2,15,46.0,1,1,0,0,11.0,0.0,0.0,3.0,100.0,1
2,6,7,2,10,70.0,1,0,0,0,17.0,0.18,0.06,1.0,100.0,1
1,4,7,2,15,240.0,1,0,0,0,4.0,0.0,0.0,4.0,100.0,3
1,6,7,2,10,240.0,1,0,0,0,11.0,0.82,0.0,0.0,5.833333333333333,2
1,6,1,2,20,170.0,1,1,1,0,2.0,0.0,0.0,1.0,100.0,3
1,2,8,2,35,33.0,1,0,0,1,12.0,0.5,0.08,2.0,100.0,1
2,6,2,2,15,110.0,0,1,1,0,4.0,0.0,0.25,0.0,100.0,0
2,8,2,2,27,32.0,0,1,0,0,7.0,0.43,0.29,0.0,100.0,1
2,4,3,2,20,5.0,0,1,1,0,9.0,0.22,0.0,0.0,100.0,4
2,3,1,2,10,40.0,1,1,1,0,9.0,0.33,0.11,0.0,100.0,1
2,7,2,2,29,29.0,1,1,0,0,2.0,0.5,0.0,1.0,100.0,4
2,4,2,2,10,24.0,0,1,0,0,10.0,0.0,0.0,1.0,100.0,4
2,2,7,2,10,390.0,1,0,0,0,14.0,0.21,0.0,0.0,100.0,3
2,3,2,2,10,32.0,0,1,0,0,14.0,0.0,0.07,3.0,5.0,2
1,4,8,2,7,220.0,0,0,0,1,13.0,0.23,0.23,0.0,100.0,3
1,2,3,2,15,21.0,1,1,1,0,5.0,0.8,0.0,1.0,37.22222222222222,1
2,6,3,2,20,5.0,0,1,1,0,15.0,0.13,0.2,2.0,100.0,4
1,2,7,1,0,5000.0,1,0,0,0,7.0,0.0,0.14,0.0,100.0,2
2,2,2,2,10,15.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,4
1,6,3,2,15,14.0,1,0,1,0,4.0,0.0,0.5,0.0,100.0,4
1,4,8,2,15,30.0,0,1,0,0,8.0,0.0,0.12,3.0,100.0,1
2,5,1,2,5,130.0,1,0,0,0,8.0,0.12,0.0,1.0,100.0,0
2,6,3,2,10,10.0,1,0,1,0,4.0,0.0,0.25,0.0,100.0,4
2,4,8,2,30,43.0,0,0,1,1,3.0,0.0,0.0,0.0,100.0,1
1,5,7,2,5,220.0,1,0,0,0,14.0,0.0,0.0,2.0,100.0,3
2,5,1,2,20,29.0,1,1,1,0,14.0,0.0,0.14,0.0,100.0,4
1,4,2,2,10,19.0,0,1,1,0,10.0,0.0,0.1,1.0,100.0,4
2,4,1,2,10,120.0,1,0,0,0,15.0,0.27,0.0,1.0,100.0,0
2,2,3,2,20,5.0,0,1,1,0,8.0,0.38,0.25,0.0,6.666666666666667,2
2,3,2,2,10,27.0,0,1,1,0,6.0,0.0,0.0,0.0,100.0,4
1,6,2,2,30,42.0,1,1,1,0,13.0,0.23,0.15,0.0,100.0,1
1,7,2,2,10,39.0,0,1,0,0,1.0,0.0,0.0,0.0,100.0,1
2,7,1,2,5,110.0,1,1,1,0,9.0,0.56,0.33,0.0,100.0,0
2,5,2,2,10,44.0,0,1,1,0,8.0,0.5,0.0,0.0,100.0,1
2,6,3,2,20,5.0,0,1,1,0,11.0,0.0,0.0,3.0,100.0,4
2,4,2,2,10,22.0,0,1,0,0,9.0,0.0,0.11,3.0,100.0,4
2,7,2,2,10,39.0,0,1,0,0,4.0,0.0,0.0,4.0,100.0,1
2,5,8,2,10,75.0,0,1,0,0,10.0,0.4,0.0,0.0,100.0,0
2,7,3,2,20,1.0,1,0,0,0,5.0,0.0,0.2,5.0,100.0,4
2,7,3,2,20,3.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,4
2,5,1,2,20,59.0,1,0,0,0,11.0,0.09,0.09,3.0,100.0,1
2,4,7,2,5,210.0,1,0,0,0,6.0,0.0,0.0,3.0,100.0,3
1,5,1,2,10,60.0,1,1,1,0,11.0,0.36,0.0,2.0,100.0,1
1,3,1,2,20,96.0,1,1,1,0,3.0,0.33,0.0,1.0,16.25,2
2,6,2,2,10,31.0,0,1,0,0,10.0,0.3,0.0,1.0,100.0,1
2,3,2,2,10,13.0,0,1,0,0,7.0,0.0,0.14,1.0,100.0,4
1,7,2,2,25,50.0,1,1,0,0,1.0,0.0,0.0,1.0,100.0,1
2,2,4,2,30,22.0,1,1,0,0,5.0,0.6,0.0,4.0,100.0,4
1,5,3,2,20,17.0,1,1,1,0,10.0,0.0,0.0,0.0,100.0,4
1,4,7,2,10,130.0,1,0,0,0,14.0,0.36,0.07,0.0,59.16666666666666,3
2,3,2,2,10,31.0,0,1,1,0,4.0,0.25,0.0,0.0,100.0,1
2,4,2,2,10,35.0,0,1,1,0,9.0,0.11,0.11,1.0,100.0,1
1,7,3,2,20,4.0,0,1,1,0,8.0,0.5,0.0,0.0,100.0,4
1,5,7,2,10,44.0,1,0,0,0,8.0,0.0,0.12,5.0,100.0,1
1,6,3,2,10,9.0,1,1,1,1,9.0,0.11,0.0,3.0,100.0,4
1,2,7,2,10,350.0,1,0,0,0,5.0,0.0,0.2,4.0,100.0,3
1,4,7,2,10,270.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,3
2,4,7,2,10,49.0,1,0,0,0,3.0,0.0,0.0,2.0,100.0,1
1,2,4,2,20,71.0,1,1,0,0,3.0,0.0,0.33,0.0,100.0,1
2,3,1,2,30,63.0,1,1,1,0,14.0,0.0,0.07,3.0,1.6666666666666667,2
1,3,2,2,10,11.0,0,1,0,0,1.0,0.0,0.0,3.0,100.0,4
2,6,2,2,10,41.0,0,1,0,0,10.0,0.6,0.0,0.0,43.333333333333336,0
